date,open,high,low,close,volume,close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1.60013E+12,10671.77,10930.04,10606.48,10785.31,61822.45279,1.60021E+12,666457161.1,893852,29744.08728,320640236.4,0
1.60021E+12,10785.23,11093,10661.22,10954.01,64991.51244,1.6003E+12,708644989.5,884153,31740.51169,346117690.6,0
1.6003E+12,10954.01,11045.46,10745.83,10939.99,55601.61453,1.60039E+12,605010288.8,829137,27029.92704,294147097.6,0
1.60039E+12,10940,11038.03,10812.84,10933.39,47266.72828,1.60047E+12,516147935.7,717371,23044.91989,251654627.2,0
1.60047E+12,10933.4,11179.79,10887.37,11080.65,38440.03686,1.60056E+12,423651901.2,620127,19923.05927,219623766.3,0
1.60056E+12,11080.64,11080.64,10723,10920.28,39157.92257,1.60065E+12,426815210.8,646329,19437.69436,211845335.5,0
1.60065E+12,10920.28,10988.86,10296.35,10417.22,70683.43118,1.60073E+12,751020795.2,1028531,33628.93059,357346575.2,0
1.60073E+12,10417.22,10572.71,10353,10529.61,43991.23548,1.60082E+12,460362500.7,738576,21497.46159,224981251.3,0
1.60082E+12,10529.61,10537.15,10136.82,10241.46,51876.56808,1.60091E+12,539362015.2,774391,25012.70682,260045385.7,0
1.60091E+12,10241.46,10795.24,10190.93,10736.32,57676.61943,1.60099E+12,604520870.1,789282,27946.80433,292936073,0
1.60099E+12,10736.33,10760.53,10556.24,10686.67,48101.11701,1.60108E+12,512647249.1,733430,23566.33034,251168863.9,0
1.60108E+12,10686.57,10820.94,10644.68,10728.6,28420.83666,1.60116E+12,304511477.7,502670,14314.53135,153391173.5,0
1.60116E+12,10728.59,10799,10594.82,10774.25,30549.48325,1.60125E+12,327169249.5,516004,15101.03977,161737536.9,0
1.60125E+12,10774.26,10950,10626,10696.12,50095.25173,1.60134E+12,544463219.6,686664,25219.07332,274111924.7,0
1.60134E+12,10696.11,10867.54,10635.87,10840.48,41874.8984,1.60142E+12,449345822.5,587576,19896.07621,213544159.9,0
1.60142E+12,10840.58,10849.34,10665.13,10776.59,39596.02732,1.60151E+12,425279696.3,595383,18712.05971,200976719.4,0
1.60151E+12,10776.59,10920,10437,10619.13,60866.33289,1.6016E+12,652168989.5,794855,28449.9751,304779535.4,0
1.6016E+12,10619.13,10664.64,10374,10570.4,50130.39371,1.60168E+12,526864379.3,777193,24123.90255,253507685.5,0
1.60168E+12,10570.4,10603.56,10496.46,10542.06,22298.22134,1.60177E+12,235160884.6,381329,10752.46288,113392722.8,0
1.60177E+12,10542.07,10696.87,10517.87,10666.63,23212.0016,1.60186E+12,246252050.9,377553,12123.27565,128619845.1,0
1.60186E+12,10666.62,10798,10615.64,10792.21,34025.76165,1.60194E+12,364158510.2,483340,15551.58439,166457546.9,0
1.60194E+12,10792.2,10800,10525,10599.66,48674.74047,1.60203E+12,520051256.1,734526,23189.6899,247740447.6,0
1.60203E+12,10599.65,10681.87,10546.17,10666.39,32811.99028,1.60212E+12,348298562.9,503440,15783.35568,167548410.8,0
1.60212E+12,10666.4,10950,10530.41,10925.57,51959.69157,1.6022E+12,559311760.4,659291,26482.59953,285240421,0
1.6022E+12,10925.44,11104.64,10829,11050.64,48240.07324,1.60229E+12,530822321.5,635681,25658.6314,282409996,0
1.60229E+12,11050.64,11491,11050.51,11293.22,43648.03694,1.60237E+12,494785212.2,698561,22807.20465,258432465.8,0
1.60237E+12,11293.22,11445,11221,11369.02,29043.85134,1.60246E+12,329927755,509714,14470.44427,164384653.1,0
1.60246E+12,11369.02,11720.01,11172,11528.25,52825.28371,1.60255E+12,604779845.8,740823,26865.92932,307665447.3,0
1.60255E+12,11528.24,11557,11300,11420.56,42205.28371,1.60263E+12,482663390.7,618262,19346.15861,221257357.6,0
1.60263E+12,11420.57,11547.98,11280,11417.89,41415.10602,1.60272E+12,472007015.7,590025,19070.05731,217375960.3,0
1.60272E+12,11417.89,11617.34,11250.83,11505.12,48760.71768,1.60281E+12,556436445.6,662386,24019.23767,274171016.9,0
1.60281E+12,11505.13,11541.15,11200,11319.32,48797.7495,1.60289E+12,553211001.6,693210,22821.59348,258752919.3,0
1.60289E+12,11319.24,11402.42,11255,11360.2,22368.91524,1.60298E+12,253582776,365973,10318.02461,116996094.1,0
1.60298E+12,11360.31,11505,11346.22,11503.14,23284.04119,1.60307E+12,266150824.3,346946,12396.1271,141743879.1,0
1.60307E+12,11503.14,11823.99,11407.96,11751.47,47414.53469,1.60315E+12,550728683.8,650960,24716.39514,287236347.5,0
1.60315E+12,11751.46,12038.38,11677.59,11909.99,62134.75066,1.60324E+12,737425592.1,906111,31911.70883,378905889,0
1.60324E+12,11910,13217.68,11886.95,12780.96,114584.4568,1.60332E+12,1437122187,1453620,59033.67176,740274649.3,0
1.60332E+12,12780.75,13185,12678.08,12968.52,70038.82414,1.60341E+12,905778888.9,1035811,33259.49504,430203750,0
1.60341E+12,12968.84,13027.69,12720.08,12923.07,50386.99984,1.6035E+12,650680239.1,699313,24685.9255,318827712.2,0
1.6035E+12,12923.06,13166.73,12870,13111.73,35952.20907,1.60358E+12,468299521.8,536821,18382.74458,239455378.1,0
1.60358E+12,13111.73,13350,12888,13028.83,38481.5795,1.60367E+12,502672049.2,610498,17988.7671,235115943.8,0
1.60367E+12,13029.64,13238.81,12765,13052.19,60951.67299,1.60376E+12,794395722.5,818144,29609.9947,385986654.7,0
1.60376E+12,13052.15,13789.29,13019.87,13636.17,80796.554,1.60384E+12,1085214438,1003550,39833.62659,534892605.7,0
1.60384E+12,13636.16,13859.48,12888,13266.4,94440.56123,1.60393E+12,1263487953,1234511,43387.69228,580505216.9,0
1.60393E+12,13266.4,13642.91,12920.77,13455.7,74872.60213,1.60402E+12,997867948.9,1008433,37203.24566,495772429.4,0
1.60402E+12,13455.69,13669.98,13115,13560.1,70657.77888,1.6041E+12,946818817.6,1060387,34438.58889,461667557.4,0
1.6041E+12,13560.1,14100,13411.5,13791,67339.23852,1.60419E+12,927048458.5,1022202,35823.22565,493309455.8,0
1.60419E+12,13791,13895,13603,13761.5,36285.64853,1.60428E+12,499124369.1,606248,17839.54476,245432626.6,0
1.60428E+12,13761.49,13830,13195.05,13549.37,64566.42191,1.60436E+12,873629993.8,869850,29243.23366,395698601.6,0
1.60436E+12,13549.63,14066.11,13284.99,14023.53,74115.63079,1.60445E+12,1009402088,1052569,38332.71333,522431362.9,0
1.60445E+12,14023.53,14259,13525,14144.01,93016.98826,1.60453E+12,1293872665,1212959,45333.6616,630831907.1,0
1.60453E+12,14144.01,15750,14093.56,15590.02,143741.5227,1.60462E+12,2131865609,1736055,72196.12712,1071067717,0
1.60462E+12,15590.02,15960,15166,15579.92,122618.1977,1.60471E+12,1909660729,1654968,58528.76053,911733812.3,0
1.60471E+12,15579.93,15753.52,14344.22,14818.3,101431.2066,1.60479E+12,1536510177,1557021,46204.87062,700220031.3,0
1.60479E+12,14818.3,15650,14703.88,15475.1,65547.17857,1.60488E+12,998031373.8,998773,31175.66089,474978556.4,0
1.60488E+12,15475.1,15840,14805.54,15328.41,108976.3341,1.60497E+12,1670447936,1505441,51350.44664,787324390.8,0
1.60497E+12,15328.41,15460,15072.46,15297.21,61681.91961,1.60505E+12,943615126.1,1093466,28945.76657,442891690,0
1.60505E+12,15297.21,15965,15272.68,15684.24,78469.74646,1.60514E+12,1226425496,1247167,40030.00217,625865373.4,0
1.60514E+12,15684.25,16340.7,15440.64,16291.86,102196.3566,1.60523E+12,1628755509,1472049,50444.97887,804204066.4,0
1.60523E+12,16291.85,16480,15952.35,16320.7,75691.88101,1.60531E+12,1230358611,1208773,35301.73094,574048021.7,0
1.60531E+12,16320.04,16326.99,15670,16070.45,59116.34718,1.6054E+12,944765868.6,931424,27724.7678,443001467.2,0
1.6054E+12,16069.56,16180,15774.72,15957,43596.84151,1.60548E+12,696651729.7,854441,20853.27085,333239080.6,0
1.60548E+12,15957,16880,15864,16713.57,81300.67592,1.60557E+12,1335728014,1202386,41370.21366,679593360.6,0
1.60557E+12,16713.08,17858.82,16538,17659.38,115221.4031,1.60566E+12,1982752071,1646652,58262.0626,1003081010,0
1.60566E+12,17659.38,18476.93,17214.45,17776.12,149019.7881,1.60574E+12,2663337936,2091832,73412.73628,1312369472,0
1.60574E+12,17777.75,18179.8,17335.65,17802.82,93009.56101,1.60583E+12,1656794229,1513304,45376.57785,808306887,0
1.60583E+12,17802.81,18815.22,17740.04,18655.67,88423.01849,1.60592E+12,1623135139,1444692,43549.51207,799574963.8,0
1.60592E+12,18655.66,18965.9,18308.58,18703.8,75577.45839,1.606E+12,1413641591,1451352,36788.09469,688352207.1,0
1.606E+12,18703.8,18750,17610.86,18414.43,81645.73778,1.60609E+12,1497662550,1528524,39164.42638,718709271.1,0
1.60609E+12,18413.88,18766,18000,18368,82961.50609,1.60618E+12,1529064320,1629379,39611.36062,730350629.7,0
1.60618E+12,18368.01,19418.97,18018,19160.01,113581.5092,1.60626E+12,2145301450,2179862,58179.20088,1098976481,0
1.60626E+12,19160,19484.21,18500.27,18719.11,93266.57689,1.60635E+12,1774870796,1785408,44575.07676,848724583.3,0
1.60635E+12,18718.83,18915.03,16188,17149.47,181005.2467,1.60644E+12,3127314143,2770483,84478.80913,1459155976,0
1.60644E+12,17149.47,17457.62,16438.08,17139.52,85297.02479,1.60652E+12,1446670351,1572299,42507.35843,720985570.3,0
1.60652E+12,17139.53,17880.49,16865.56,17719.85,64910.69997,1.60661E+12,1128061605,1209385,31785.7069,552044705.4,0
1.60661E+12,17719.84,18360.05,17517,18184.99,55329.0163,1.60669E+12,996743798.9,1141289,27883.9853,502287686.1,0
1.60669E+12,18185,19863.16,18184.99,19695.87,115463.4669,1.60678E+12,2205929120,1744149,61033.4149,1166943549,0
1.60678E+12,19695.87,19888,18001.12,18764.96,127698.7627,1.60687E+12,2446070335,2023802,63805.3929,1223282816,0
1.60687E+12,18764.96,19342,18330,19204.09,75911.01348,1.60695E+12,1436895345,1566635,36421.6904,689901298.6,0
1.60695E+12,19204.08,19598,18867.2,19421.9,66689.39128,1.60704E+12,1286548311,1242229,33868.3417,653783366.9,0
1.60704E+12,19422.34,19527,18565.31,18650.52,71283.6682,1.60713E+12,1358079975,1286657,32363.45372,616745259.3,0
1.60713E+12,18650.51,19177,18500,19147.66,42922.74857,1.60721E+12,813445434.1,932124,21360.26028,405002656.1,0
1.60721E+12,19147.66,19420,18857,19359.4,37043.09186,1.6073E+12,709558933.6,820382,19009.40766,364303501,0
1.6073E+12,19358.67,19420.91,18902.88,19166.9,41372.29629,1.60739E+12,793517668.7,840954,18881.80601,362249650.1,0
1.60739E+12,19166.9,19294.84,18200,18324.11,61626.94761,1.60747E+12,1160658077,1143181,27811.37851,524064471.6,0
1.60747E+12,18324.11,18639.57,17650,18541.28,79585.5538,1.60756E+12,1450130664,1302476,36809.00929,671042442.5,0
1.60756E+12,18541.29,18557.32,17911.12,18254.63,52890.67509,1.60764E+12,966149529,891151,25604.60807,467840780.5,0
1.60764E+12,18254.81,18292.73,17572.33,18036.53,72610.72426,1.60773E+12,1301081647,1117810,34194.98847,612882050.9,0
1.60773E+12,18036.53,18948.66,18020.7,18808.69,49519.97843,1.60782E+12,915552835.9,891810,26056.33265,481756117.7,0
1.60782E+12,18808.69,19411,18711.12,19174.99,56560.82174,1.6079E+12,1083520569,938022,29593.4651,566907850.6,0
1.6079E+12,19174.99,19349,19000,19273.14,47257.20129,1.60799E+12,906101687.7,842382,22657.4634,434506325.3,0
1.60799E+12,19273.69,19570,19050,19426.43,61834.36601,1.60808E+12,1196361528,1046423,31194.16085,603826364.4,0
1.60808E+12,19426.43,21560,19278.6,21335.52,114306.3356,1.60816E+12,2325135959,1659135,61245.26238,1245917122,0
1.60816E+12,21335.52,23800,21230,22797.16,184882.4767,1.60825E+12,4196645567,2795084,92409.40508,2097021809,0
1.60825E+12,22797.15,23285.18,22350,23107.39,79646.13432,1.60834E+12,1820875361,1613775,38359.30216,877296889.5,0
1.60834E+12,23107.39,24171.47,22750,23821.61,86045.06468,1.60842E+12,2018969879,1678611,42709.1115,1002105539,0
1.60842E+12,23821.6,24295,23060,23455.52,76690.14569,1.60851E+12,1810862075,1743225,37124.11536,877166936.6,0
1.60851E+12,23455.54,24102.77,21815,22719.71,88030.29724,1.6086E+12,2035446294,1593949,41983.0461,971417184.7,0
1.6086E+12,22719.88,23837.1,22353.4,23810.79,87033.12616,1.60868E+12,2010758620,1496277,42681.32671,986428672.7,0
1.60868E+12,23810.79,24100,22600,23232.76,119047.2597,1.60877E+12,2797688007,2194611,56660.20196,1332358610,0
1.60877E+12,23232.39,23794.43,22703.42,23729.2,69013.83425,1.60885E+12,1602394244,1421257,35789.11132,831484211.7,0
1.60885E+12,23728.99,24789.86,23433.6,24712.47,79519.94357,1.60894E+12,1919766317,1504426,41219.08816,995215944.6,0
1.60894E+12,24712.47,26867.03,24500,26493.39,97806.51339,1.60903E+12,2496533065,1735574,49839.03407,1272279530,0
1.60903E+12,26493.4,28422,25700,26281.66,148455.5862,1.60911E+12,4028928684,2438493,72649.34048,1972635486,0
1.60911E+12,26281.54,27500,26101,27079.41,79721.7425,1.6092E+12,2151806809,1508204,37895.34562,1023061029,0
1.6092E+12,27079.42,27410,25880,27385,69411.59261,1.60929E+12,1851617220,1605166,34276.9226,914954320.8,0
1.60929E+12,27385,28996,27320,28875.54,95356.05783,1.60937E+12,2683953237,1916095,48057.90637,1352877360,0
1.60937E+12,28875.55,29300,27850,28923.63,75508.50515,1.60946E+12,2173600125,1552793,36431.62208,1049389144,0
1.60946E+12,28923.63,29600,28624.57,29331.69,54182.92501,1.60955E+12,1582526989,1314910,27455.80173,802247744.5,0
1.60955E+12,29331.7,33300,28946.53,32178.33,129993.8734,1.60963E+12,4073842164,2245922,67446.30525,2110334724,0
1.60963E+12,32176.45,34778.11,31962.99,33000.05,120957.5668,1.60972E+12,4057598425,2369698,59750.33287,2004428434,0
1.60972E+12,33000.05,33600,28130,31988.71,140899.8857,1.6098E+12,4429010350,2642408,69088.46923,2173435409,0
1.6098E+12,31989.75,34360,29900,33949.53,116049.997,1.60989E+12,3743617145,2526851,59691.75476,1927195094,0
1.60989E+12,33949.53,36939.21,33288,36769.36,127139.2013,1.60998E+12,4431954249,2591783,63052.91465,2199632470,0
1.60998E+12,36769.36,40365,36300,39432.28,132825.7004,1.61006E+12,5062569943,2814686,65055.10714,2482583240,0
1.61006E+12,39432.48,41950,36500,40582.81,139789.9575,1.61015E+12,5568443209,2925632,67300.15522,2684975446,0
1.61015E+12,40586.96,41380,38720,40088.22,75785.97968,1.61024E+12,3054779029,1998156,37007.32191,1491990706,0
1.61024E+12,40088.22,41350,35111.11,38150.02,118209.5445,1.61032E+12,4604034730,2628050,55451.34467,2160976897,0
1.61032E+12,38150.02,38264.74,30420,35404.47,249131.5399,1.61041E+12,8426879771,4431451,122133.4062,4133116283,0
1.61041E+12,35410.37,36628,32531,34051.24,133948.152,1.6105E+12,4651302423,2674145,65098.3102,2261732479,0
1.6105E+12,34049.15,37850,32380,37371.38,124477.9149,1.61058E+12,4322876606,2514289,63981.03831,2222872691,0
1.61058E+12,37371.38,40100,36701.23,39144.5,102950.3894,1.61067E+12,3974826638,2297466,51264.46709,1979442593,0
1.61067E+12,39145.21,39747.76,34408,36742.22,118300.9209,1.61076E+12,4371588899,2560801,57738.03422,2133723813,0
1.61076E+12,36737.43,37950,35357.8,35994.98,86348.43151,1.61084E+12,3178840336,2066363,42420.42374,1563160122,0
1.61084E+12,35994.98,36852.5,33850,35828.61,80157.72738,1.61093E+12,2843103040,1860642,39513.63856,1402648633,0
1.61093E+12,35824.99,37469.83,34800,36631.27,70698.11875,1.61101E+12,2554843261,1707766,35621.50605,1289347187,0
1.61101E+12,36622.46,37850,35844.06,35891.49,79611.30777,1.6111E+12,2935348499,1939371,38704.68162,1428235710,0
1.6111E+12,35901.94,36415.31,33400,35468.23,89368.42292,1.61119E+12,3126721094,2234539,42546.63408,1489289968,0
1.61119E+12,35468.23,35600,30071,30850.13,131803.1829,1.61127E+12,4281220574,2820752,61805.96152,2009389821,0
1.61127E+12,30851.99,33826.53,28850,32945.17,142971.684,1.61136E+12,4483295872,2707810,70150.18846,2201161570,0
1.61136E+12,32950,33456,31390.16,32078,64595.28768,1.61145E+12,2089098296,1700056,32680.77613,1057114175,0
1.61145E+12,32078,33071,30900,32259.9,57978.03797,1.61153E+12,1864609665,1528287,27826.1192,895721122,0
1.61153E+12,32259.45,34875,31910,32254.2,88499.22692,1.61162E+12,2958759289,2106548,44489.52413,1488432034,0
1.61162E+12,32254.19,32921.88,30837.37,32467.77,84972.20691,1.61171E+12,2708545364,2010392,42402.31292,1352678099,0
1.61171E+12,32464.01,32557.29,29241.72,30366.15,95911.96171,1.61179E+12,2958081422,2065953,46664.38164,1440079785,0
1.61179E+12,30362.19,33783.98,29842.1,33364.86,92621.14562,1.61188E+12,2953553214,2060660,46067.78233,1468956156,0
1.61188E+12,33368.18,38531.9,31915.4,34252.2,231827.0056,1.61196E+12,8195593336,4403349,116537.2478,4121941034,0
1.61196E+12,34246.28,34933,32825,34262.88,84889.68134,1.61205E+12,2884500063,2201040,42418.4671,1441981401,0
1.61205E+12,34262.89,34342.69,32171.67,33092.98,68742.28038,1.61214E+12,2289641046,1707064,32480.44736,1082502552,0
1.61214E+12,33092.97,34717.27,32296.16,33526.37,82718.27688,1.61222E+12,2791776658,1810492,41855.84149,1413158967,0
1.61222E+12,33517.09,35984.33,33418,35466.24,78056.65988,1.61231E+12,2716321896,1789672,39216.56311,1364790965,0
1.61231E+12,35472.71,37662.63,35362.38,37618.87,80784.33366,1.6124E+12,2951232788,1881740,39863.07506,1456248046,0
1.6124E+12,37620.26,38708.27,36161.95,36936.66,92080.7359,1.61248E+12,3452669022,2211866,45516.21369,1707710014,0
1.61248E+12,36936.65,38310.12,36570,38290.24,66681.33428,1.61257E+12,2509278292,1853253,32756.38503,1232713880,0
1.61257E+12,38289.32,40955.51,38215.94,39186.94,98757.31118,1.61266E+12,3922095149,2291646,52015.51336,2065180747,0
1.61266E+12,39181.01,39700,37351,38795.69,84363.67976,1.61274E+12,3256521384,1976357,40764.38896,1574482908,0
1.61274E+12,38795.69,46794.45,37988.89,46374.87,138597.5369,1.61283E+12,5881536977,3230961,72345.89157,3069313839,0
1.61283E+12,46374.86,48142.19,44961.09,46420.42,115499.8617,1.61292E+12,5386255398,3119034,57429.56435,2679451036,0
1.61292E+12,46420.42,47310,43727,44807.58,97154.1822,1.613E+12,4431650130,2891592,47971.98573,2190231239,0
1.613E+12,44807.58,48678.9,43994.02,47969.51,89561.08145,1.61309E+12,4185630934,2570949,46138.33674,2158335923,0
1.61309E+12,47968.66,48985.8,46125,47287.6,85870.0357,1.61317E+12,4080571909,2418841,41841.03914,1990472919,0
1.61317E+12,47298.15,48150,46202.53,47153.69,63768.0974,1.61326E+12,3007710147,2058823,30996.30986,1462495400,0
1.61326E+12,47156.78,49707.43,47014.17,48577.79,73735.47553,1.61335E+12,3584808349,2090070,38752.15668,1884009921,0
1.61335E+12,48580.47,49010.92,45570.79,47911.1,79398.15678,1.61343E+12,3782219061,2313155,38176.36466,1819251656,0
1.61343E+12,47911.1,50689.18,47003.62,49133.45,88813.2663,1.61352E+12,4349983778,2199849,45608.60384,2236524605,0
1.61352E+12,49133.45,52618.74,48947,52119.71,85743.63782,1.61361E+12,4365831515,2514374,45055.44624,2294099235,0
1.61361E+12,52117.67,52530,50901.9,51552.6,60758.04695,1.61369E+12,3149973077,1891592,28893.35862,1498231636,0
1.61369E+12,51552.61,56368,50710.2,55906,79659.77802,1.61378E+12,4251167828,2339215,40556.02025,2164871310,0
1.61378E+12,55906,57700.46,53863.93,55841.19,80948.20531,1.61387E+12,4551890860,2642846,38636.06627,2172833878,0
1.61387E+12,55841.19,58352.8,55477.59,57408.57,58166.70851,1.61395E+12,3317998263,1950533,29506.08909,1683107088,0
1.61395E+12,57412.35,57508.47,47622,54087.67,134019.4349,1.61404E+12,7213386720,3313083,63677.66198,3427217155,0
1.61404E+12,54087.67,54183.59,44892.56,48891,169375.0251,1.61412E+12,8215839131,3825196,82464.14299,4002195292,0
1.61412E+12,48891,51374.99,46988.69,49676.2,91881.20925,1.61421E+12,4574033001,2194532,45750.71483,2278566606,0
1.61421E+12,49676.21,52041.73,46674.34,47073.73,83310.67312,1.6143E+12,4152188728,2305679,40610.66476,2026068518,0
1.6143E+12,47073.73,48424.11,44106.78,46276.87,109423.2007,1.61438E+12,5086374533,2371766,53626.90462,2494190193,0
1.61438E+12,46276.88,48394,45000,46106.43,66060.83429,1.61447E+12,3105897439,1757720,31987.01965,1505012111,0
1.61447E+12,46103.67,46638.46,43000,45135.66,83055.36904,1.61456E+12,3708359965,1838345,40688.17185,1817797447,0
1.61456E+12,45134.11,49790,44950.53,49587.03,85086.11165,1.61464E+12,4057515795,2147223,42616.99436,2032566686,0
1.61464E+12,49595.76,50200,47047.6,48440.65,64221.06214,1.61473E+12,3120472070,1855583,31377.03808,1525145370,0
1.61473E+12,48436.61,52640,48100.71,50349.37,81035.91371,1.61482E+12,4109521258,2242131,40955.3684,2077586899,0
1.61482E+12,50349.37,51773.88,47500,48374.09,82649.71683,1.6149E+12,4079837241,2291936,40269.97789,1987955555,0
1.6149E+12,48374.09,49448.93,46300,48751.71,78192.49637,1.61499E+12,3727133105,2054216,38318.31038,1827025012,0
1.61499E+12,48746.81,49200,47070,48882.2,44399.23424,1.61508E+12,2143910705,1476474,21500.61562,1038365873,0
1.61508E+12,48882.2,51450.03,48882.2,50971.75,55235.02803,1.61516E+12,2778875909,1758101,27885.59696,1402782880,0
1.61516E+12,50959.11,52402.78,49274.67,52375.17,66987.35966,1.61525E+12,3400847931,1999401,33595.42957,1706117798,0
1.61525E+12,52375.18,54895,51789.41,54884.5,71656.73708,1.61533E+12,3861450965,2194398,35011.54109,1886844774,0
1.61533E+12,54874.67,57387.69,53005,55851.59,84749.23894,1.61542E+12,4700197563,2647284,42651.88741,2366856293,0
1.61542E+12,55851.59,58150,54272.82,57773.16,81914.81286,1.61551E+12,4612366201,2509970,40603.44967,2288704819,0
1.61551E+12,57773.15,58081.51,54962.84,57221.72,73405.40605,1.61559E+12,4162054726,2489931,35802.94146,2030616300,0
1.61559E+12,57221.72,61844,56078.23,61188.39,83245.09135,1.61568E+12,4933383453,2559002,44387.23192,2631390815,0
1.61568E+12,61188.38,61724.79,58966.78,58968.31,52601.05275,1.61577E+12,3176397574,1829769,25325.26705,1530051005,0
1.61577E+12,58976.08,60633.43,54600,55605.2,102771.4273,1.61585E+12,5874241052,2683815,49825.43835,2848907087,0
1.61585E+12,55605.2,56938.29,53271.34,56900.75,77986.69436,1.61594E+12,4304259208,2241208,37825.50149,2088111363,0
1.61594E+12,56900.74,58974.73,54123.69,58912.97,70421.62084,1.61603E+12,3960992972,2204296,34778.74578,1957825523,0
1.61603E+12,58912.97,60129.97,57023,57648.16,66580.40668,1.61611E+12,3900885761,2040947,32287.37991,1892327691,0
1.61611E+12,57641,59468,56270.74,58030.01,52392.65296,1.6162E+12,3052711148,1885830,25552.51122,1489274083,0
1.6162E+12,58030.01,59880,57820.17,58102.28,44476.94178,1.61628E+12,2616535093,1724131,22212.44672,1307023993,0
1.61628E+12,58100.02,58589.1,55450.11,57351.56,48564.47027,1.61637E+12,2774223130,1773546,23648.94168,1350989191,0
1.61637E+12,57351.56,58430.73,53650,54083.25,62581.62617,1.61646E+12,3527479514,1927345,30749.05903,1733579081,0
1.61646E+12,54083.25,55830.9,53000,54340.89,59789.36543,1.61654E+12,3264650775,1740349,29563.40974,1614722151,0
1.61654E+12,54342.8,57200,51700,52303.65,83537.46502,1.61663E+12,4583159614,2401988,39323.13007,2161386679,0
1.61663E+12,52303.66,53287,50427.56,51293.78,87400.53454,1.61672E+12,4536327185,2099425,42947.39773,2229351570,0
1.61672E+12,51293.78,55073.46,51214.6,55025.59,63813.77469,1.6168E+12,3397036141,1773150,31822.54524,1694326043,0
1.6168E+12,55025.59,56700.36,53950,55817.14,50105.47506,1.61689E+12,2767070176,1528776,24739.94847,1365965317,0
1.61689E+12,55817.14,56559.75,54691.84,55777.63,39050.38751,1.61698E+12,2178777329,1551283,19262.72594,1074959546,0
1.61698E+12,55777.65,58405.82,54800.01,57635.47,67857.9374,1.61706E+12,3877131110,1983437,34373.80456,1963800174,0
1.61706E+12,57635.46,59368,57071.35,58746.57,55122.44312,1.61715E+12,3221944107,1612744,27541.52668,1610812658,0
1.61715E+12,58746.57,59800,56769,58740.55,60975.54267,1.61724E+12,3575976084,1928224,31074.81319,1823822793,0
1.61724E+12,58739.46,59490,57935.45,58720.44,47415.61722,1.61732E+12,2789238880,1594431,22966.25674,1351151698,0
1.61732E+12,58720.45,60200,58428.57,58950.01,47382.41878,1.61741E+12,2811159761,1666356,23695.69515,1406393730,0
1.61741E+12,58950.01,59791.72,56880,57051.94,47409.85211,1.61749E+12,2783151686,1606805,23057.96702,1353960265,0
1.61749E+12,57051.95,58492.85,56388,58202.01,41314.08197,1.61758E+12,2380139011,1499113,20609.13416,1187123543,0
1.61758E+12,58202.01,59272,56777.77,59129.99,54258.01579,1.61767E+12,3155214764,2035877,27269.49269,1586344788,0
1.61767E+12,59129.99,59495.24,57413.02,57991.15,54201.00073,1.61775E+12,3166911557,1960513,26699.19787,1560539126,0
1.61775E+12,57990.03,58655,55473,55953.45,71228.40566,1.61784E+12,4053294016,2206433,34737.58216,1977438034,0
1.61784E+12,55953.44,58153.31,55700,58077.52,44283.14702,1.61793E+12,2531779683,1661080,22161.69051,1267126859,0
1.61793E+12,58077.52,58894.9,57654,58142.54,40831.88491,1.61801E+12,2378340697,1615962,20354.23446,1185679368,0
1.61801E+12,58142.55,61500,57900.01,59769.13,69906.42412,1.6181E+12,4197138552,2470398,36018.63757,2162858398,0
1.6181E+12,59769.13,60699,59232.52,60002.43,41156.71539,1.61819E+12,2462032927,1746102,20798.05878,1244349091,0
1.61819E+12,59998.8,61300,59350.59,59860,56375.03712,1.61827E+12,3393042868,1806298,27645.20115,1664588823,0
1.61827E+12,59860.01,63777.77,59805.15,63575,82848.68875,1.61836E+12,5154877375,2703735,41662.53303,2592724448,0
1.61836E+12,63575.01,64854,61301,62959.53,82616.34399,1.61844E+12,5239081228,2645625,40070.37753,2542171083,0
1.61844E+12,62959.53,63800,62020,63159.98,51649.70034,1.61853E+12,3248931738,1938028,25628.16838,1612303095,0
1.61853E+12,63158.74,63520.61,60000,61334.8,91764.13988,1.61862E+12,5647292670,2639940,43570.02315,2680750915,0
1.61862E+12,61334.81,62506.05,59580.91,60006.66,58912.25613,1.6187E+12,3605701811,2268816,28386.27411,1737722135,0
1.6187E+12,60006.67,60499,50931.3,56150.01,124882.1318,1.61879E+12,6949379727,3444089,59404.61681,3303953081,0
1.61879E+12,56150.01,57526.81,54221.58,55633.14,78229.04227,1.61888E+12,4398619581,2390527,38362.38498,2156617047,0
1.61888E+12,55633.14,57076.24,53329.96,56425,72744.48215,1.61896E+12,4037701392,2148820,35519.58973,1971916968,0
1.61896E+12,56425,56757.91,53536.02,53787.63,66984.75691,1.61905E+12,3704549579,2134946,32188.92949,1780065583,0
1.61905E+12,53787.62,55521.48,50500,51690.96,104656.6313,1.61914E+12,5594983857,2744621,50550.77147,2703745286,0
1.61914E+12,51690.95,52131.85,47500,51125.14,132230.7807,1.61922E+12,6571097317,2888237,63769.62125,3170392794,0
1.61922E+12,51110.56,51166.22,48657.14,50047.84,55361.51257,1.61931E+12,2762081003,1164985,26782.23301,1336607710,0
1.61931E+12,50047.84,50567.91,46930,49066.77,58255.645,1.6194E+12,2867858315,1475479,27767.33139,1367920872,0
